Number,Name,Types,Species,Legendary,Mythical,Generation,Sprite,Description, Aliases,False
561,Sigilyph,Flying|Psychic,Avianoid,False,False,5,https://pokeres.bastionbot.org/images/pokemon/561.png,"The guardians of an ancient city, they use their psychic power to attack enemies that invade their territory.",,False
562,Yamask,Ghost,Spirit,False,False,5,https://pokeres.bastionbot.org/images/pokemon/562.png,These Pokémon arose from the spirits of people interred in graves in past ages. Each retains memories of its former life.,,False
563,Cofagrigus,Ghost,Coffin,False,False,5,https://pokeres.bastionbot.org/images/pokemon/563.png,It has been said that they swallow those who get too close and turn them into mummies. They like to eat gold nuggets.,,False
564,Tirtouga,Water|Rock,Prototurtle,False,False,5,https://pokeres.bastionbot.org/images/pokemon/564.png,"About 100 million years ago, these Pokémon swam in oceans. It is thought they also went on land to attack prey.",,False
565,Carracosta,Water|Rock,Prototurtle,False,False,5,https://pokeres.bastionbot.org/images/pokemon/565.png,They can live both in the ocean and on land. A slap from one of them is enough to open a hole in the bottom of a tanker.,,False
566,Archen,Flying|Rock,First Bird,False,False,5,https://pokeres.bastionbot.org/images/pokemon/566.png,"Said to be an ancestor of bird Pokémon, they were unable to fly and moved about by hopping from one branch to another.",,False
567,Archeops,Flying|Rock,First Bird,False,False,5,https://pokeres.bastionbot.org/images/pokemon/567.png,"They are intelligent and will cooperate to catch prey. From the ground, they use a running start to take flight.",,False
568,Trubbish,Poison,Trash Bag,False,False,5,https://pokeres.bastionbot.org/images/pokemon/568.png,The combination of garbage bags and industrial waste caused the chemical reaction that created this Pokémon.,,False
569,Garbodor,Poison,Trash Heap,False,False,5,https://pokeres.bastionbot.org/images/pokemon/569.png,It clenches opponents with its left arm and finishes them off with foul-smelling poison gas belched from its mouth.,,False
570,Zorua,Dark,Tricky Fox,False,False,5,https://pokeres.bastionbot.org/images/pokemon/570.png,"To protect themselves from danger, they hide their true identities by transforming into people and Pokémon.",,False
571,Zoroark,Dark,Illusion Fox,False,False,5,https://pokeres.bastionbot.org/images/pokemon/571.png,Each has the ability to fool a large group of people simultaneously. They protect their lair with illusory scenery.,,False
572,Minccino,Normal,Chinchilla,False,False,5,https://pokeres.bastionbot.org/images/pokemon/572.png,"They greet one another by rubbing each other with their tails, which are always kept well groomed and clean.",,False
573,Cinccino,Normal,Scarf,False,False,5,https://pokeres.bastionbot.org/images/pokemon/573.png,Their white fur feels amazing to touch. Their fur repels dust and prevents static electricity from building up.,,False
574,Gothita,Psychic,Fixation,False,False,5,https://pokeres.bastionbot.org/images/pokemon/574.png,"They intently observe both Trainers and Pokémon. Apparently, they are looking at something that only Gothita can see.",,False
575,Gothorita,Psychic,Manipulate,False,False,5,https://pokeres.bastionbot.org/images/pokemon/575.png,They use hypnosis to control people and Pokémon. Tales of Gothorita leading people astray are told in every corner.,,False
576,Gothitelle,Psychic,Astral Body,False,False,5,https://pokeres.bastionbot.org/images/pokemon/576.png,Starry skies thousands of light-years away are visible in the space distorted by their intense psychic power.,,False
577,Solosis,Psychic,Cell,False,False,5,https://pokeres.bastionbot.org/images/pokemon/577.png,"Because their bodies are enveloped in a special liquid, they can survive in any environment.",,False
578,Duosion,Psychic,Mitosis,False,False,5,https://pokeres.bastionbot.org/images/pokemon/578.png,"When their brains, now divided in two, are thinking the same thoughts, these Pokémon exhibit their maximum power.",,False
579,Reuniclus,Psychic,Multiplying,False,False,5,https://pokeres.bastionbot.org/images/pokemon/579.png,These remarkably intelligent Pokémon fight by controlling arms that can grip with rock-crushing power.,,False
580,Ducklett,Flying|Water,Water Bird,False,False,5,https://pokeres.bastionbot.org/images/pokemon/580.png,These bird Pokémon are excellent divers. They swim around in the water eating their favorite food--peat moss.,,False
581,Swanna,Flying|Water,White Bird,False,False,5,https://pokeres.bastionbot.org/images/pokemon/581.png,"It administers sharp, powerful pecks with its bill. It whips its long neck to deliver forceful repeated strikes.",,False
582,Vanillite,Ice,Fresh Snow,False,False,5,https://pokeres.bastionbot.org/images/pokemon/582.png,The temperature of their breath is -58° F. They create snow crystals and make snow fall in the areas around them.,,False
583,Vanillish,Ice,Icy Snow,False,False,5,https://pokeres.bastionbot.org/images/pokemon/583.png,"Snowy mountains are this Pokémon’s habitat. During an ancient ice age, they moved to southern areas.",,False
584,Vanilluxe,Ice,Snowstorm,False,False,5,https://pokeres.bastionbot.org/images/pokemon/584.png,"Swallowing large amounts of water, they make snow clouds inside their bodies and attack their foes with violent blizzards.",,False
585,Deerling,Grass|Normal,Season,False,False,5,https://pokeres.bastionbot.org/images/pokemon/585-spring.png,"The color and scent of their fur changes to match the mountain grass. When they sense hostility, they hide in the grass.",,False
586,Sawsbuck,Grass|Normal,Season,False,False,5,https://pokeres.bastionbot.org/images/pokemon/586-spring.png,The plants growing on its horns change according to the season. The leaders of the herd possess magnificent horns.,,False
587,Emolga,Flying|Electric,Sky Squirrel,False,False,5,https://pokeres.bastionbot.org/images/pokemon/587.png,The energy made in its cheeks’ electric pouches is stored inside its membrane and released while it is gliding.,,False
588,Karrablast,Bug,Clamping,False,False,5,https://pokeres.bastionbot.org/images/pokemon/588.png,These mysterious Pokémon evolve when they receive electrical stimulation while they are in the same place as Shelmet.,,False
589,Escavalier,Steel|Bug,Cavalry,False,False,5,https://pokeres.bastionbot.org/images/pokemon/589.png,"They fly around at high speed, striking with their pointed spears. Even when in trouble, they face opponents bravely.",,False
590,Foongus,Grass|Poison,Mushroom,False,False,5,https://pokeres.bastionbot.org/images/pokemon/590.png,"It lures people in with its Poké Ball pattern, then releases poison spores. Why it resembles a Poké Ball is unknown.",,False
591,Amoonguss,Grass|Poison,Mushroom,False,False,5,https://pokeres.bastionbot.org/images/pokemon/591.png,"It lures prey close by dancing and waving its arm caps, which resemble Poké Balls, in a swaying motion.",,False
592,Frillish,Water|Ghost,Floating,False,False,5,https://pokeres.bastionbot.org/images/pokemon/592.png,"With its thin, veil-like arms wrapped around the body of its opponent, it sinks to the ocean floor.",,False
593,Jellicent,Water|Ghost,Floating,False,False,5,https://pokeres.bastionbot.org/images/pokemon/593.png,They propel themselves by expelling absorbed seawater from their bodies. Their favorite food is life energy.,,False
594,Alomomola,Water,Caring,False,False,5,https://pokeres.bastionbot.org/images/pokemon/594.png,"Floating in the open sea is how they live. When they find a wounded Pokémon, they embrace it and bring it to shore.",,False
595,Joltik,Electric|Bug,Attaching,False,False,5,https://pokeres.bastionbot.org/images/pokemon/595.png,Joltik that live in cities have learned a technique for sucking electricity from the outlets in houses.,,False
596,Galvantula,Electric|Bug,EleSpider,False,False,5,https://pokeres.bastionbot.org/images/pokemon/596.png,"They employ an electrically charged web to trap their prey. While it is immobilized by shock, they leisurely consume it.",,False
597,Ferroseed,Grass|Steel,Thorn Seed,False,False,5,https://pokeres.bastionbot.org/images/pokemon/597.png,"When threatened, it attacks by shooting a barrage of spikes, which gives it a chance to escape by rolling away.",,False
598,Ferrothorn,Grass|Steel,Thorn Pod,False,False,5,https://pokeres.bastionbot.org/images/pokemon/598.png,It fights by swinging around its three spiky feelers. A hit from these steel spikes can reduce a boulder to rubble.,,False
599,Klink,Steel,Gear,False,False,5,https://pokeres.bastionbot.org/images/pokemon/599.png,The two minigears that mesh together are predetermined. Each will rebound from other minigears without meshing.,,False
600,Klang,Steel,Gear,False,False,5,https://pokeres.bastionbot.org/images/pokemon/600.png,"By changing the direction in which it rotates, it communicates its feelings to others. When angry, it rotates faster.",,False
601,Klinklang,Steel,Gear,False,False,5,https://pokeres.bastionbot.org/images/pokemon/601.png,Its red core functions as an energy tank. It fires the charged energy through its spikes into an area.,,False
602,Tynamo,Electric,EleFish,False,False,5,https://pokeres.bastionbot.org/images/pokemon/602.png,"These Pokémon move in schools. They have an electricity-generating organ, so they discharge electricity if in danger.",,False
603,Eelektrik,Electric,EleFish,False,False,5,https://pokeres.bastionbot.org/images/pokemon/603.png,They coil around foes and shock them with electricity-generating organs that seem simply to be circular patterns.,,False
604,Eelektross,Electric,EleFish,False,False,5,https://pokeres.bastionbot.org/images/pokemon/604.png,They crawl out of the ocean using their arms. They will attack prey on shore and immediately drag it into the ocean.,,False
605,Elgyem,Psychic,Cerebral,False,False,5,https://pokeres.bastionbot.org/images/pokemon/605.png,"It uses its strong psychic power to squeeze its opponent’s brain, causing unendurable headaches.",,False
606,Beheeyem,Psychic,Cerebral,False,False,5,https://pokeres.bastionbot.org/images/pokemon/606.png,"It can manipulate an opponent’s memory. Apparently, it communicates by flashing its three different-colored fingers.",,False
607,Litwick,Fire|Ghost,Candle,False,False,5,https://pokeres.bastionbot.org/images/pokemon/607.png,"Litwick shines a light that absorbs the life energy of people and Pokémon, which becomes the fuel that it burns.",,False
608,Lampent,Fire|Ghost,Lamp,False,False,5,https://pokeres.bastionbot.org/images/pokemon/608.png,"This ominous Pokémon is feared. Through cities it wanders, searching for the spirits of the fallen.",,False
609,Chandelure,Fire|Ghost,Luring,False,False,5,https://pokeres.bastionbot.org/images/pokemon/609.png,"It absorbs a spirit, which it then burns. By waving the flames on its arms, it puts its foes into a hypnotic trance.",,False
610,Axew,Dragon,Tusk,False,False,5,https://pokeres.bastionbot.org/images/pokemon/610.png,"They mark their territory by leaving gashes in trees with their tusks. If a tusk breaks, a new one grows in quickly.",,False
611,Fraxure,Dragon,Axe Jaw,False,False,5,https://pokeres.bastionbot.org/images/pokemon/611.png,"Since a broken tusk will not grow back, they diligently sharpen their tusks on river rocks after they’ve been fighting.",,False
612,Haxorus,Dragon,Axe Jaw,False,False,5,https://pokeres.bastionbot.org/images/pokemon/612.png,They are kind but can be relentless when defending territory. They challenge foes with tusks that can cut steel.,,False
613,Cubchoo,Ice,Chill,False,False,5,https://pokeres.bastionbot.org/images/pokemon/613.png,Its nose is always running. It sniffs the snot back up because the mucus provides the raw material for its moves.,,False
614,Beartic,Ice,Freezing,False,False,5,https://pokeres.bastionbot.org/images/pokemon/614.png,"It can make its breath freeze at will. Very able in the water, it swims around in northern seas and catches prey.",,False
615,Cryogonal,Ice,Crystallizing,False,False,5,https://pokeres.bastionbot.org/images/pokemon/615.png,"When its body temperature goes up, it turns into steam and vanishes. When its temperature lowers, it returns to ice.",,False
616,Shelmet,Bug,Snail,False,False,5,https://pokeres.bastionbot.org/images/pokemon/616.png,"When attacked, it defends itself by closing the lid of its shell. It can spit a sticky, poisonous liquid.",,False
617,Accelgor,Bug,Shell Out,False,False,5,https://pokeres.bastionbot.org/images/pokemon/617.png,"When its body dries out, it weakens. So, to prevent dehydration, it wraps itself in many layers of thin membrane.",,False
618,Stunfisk,Ground|Electric,Trap,False,False,5,https://pokeres.bastionbot.org/images/pokemon/618.png,"Its skin is very hard, so it is unhurt even if stepped on by sumo wrestlers. It smiles when transmitting electricity.",,False
